key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.4277,0,19,19,43,1,ピク　プミ　ムク　ホレト,,,CartoonStims/cowboy_punch_chef_r_no.jpg,audio/pikupumimukuhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.6696,0,20,20,38,1,ピク　プミ　ルピン　ドキ,,,CartoonStims/burglar_punch_boxer_r_no.jpg,audio/pikupumilupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.3578,0,21,21,35,1,ピク　パツ　ドキ　ムク,,,CartoonStims/boxer_shoot_cowboy_r_no.jpg,audio/pikupatsudokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.4076,0,22,22,3,1,ピク　セル　ルピン　ムク,,,CartoonStims/burglar_kick_cowboy_r_no.jpg,audio/pikuserulupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.8106,0,23,23,34,1,ピク　パツ　ドキ　ホレト,,,CartoonStims/boxer_shoot_chef_r_no.jpg,audio/pikupatsudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.7266,0,24,24,13,1,ピク　トマ　シド　ムク,,,CartoonStims/artist_point_cowboy_r_no.jpg,audio/pikutomasidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.2364,0,25,25,12,1,ピク　トマ　シド　ホレト,,,CartoonStims/artist_point_chef_r_no.jpg,audio/pikutomasidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,6.0199,0,26,26,27,1,パツ　ピク　ルピン　ドキ,,,CartoonStims/burglar_shoot_boxer_r_no.jpg,audio/patsupikulupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,1.4698,0,27,27,1,1,ピク　セル　シド　ホレト,,,CartoonStims/artist_kick_chef_r_no.jpg,audio/pikuserusidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.8102,0,28,28,39,1,ピク　プミ　ルピン　シド,,,CartoonStims/burglar_punch_artist_r_no.jpg,audio/pikupumilupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.0816,0,29,29,7,1,ピク　セル　ムク　ドキ,,,CartoonStims/cowboy_kick_boxer_r_no.jpg,audio/pikuserumukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,6.8015,0,30,30,8,1,セル　ピク　ピポ　ドキ,,,CartoonStims/doctor_kick_boxer_r_no.jpg,audio/serupikupipodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.5104,0,31,31,19,1,トマ　ピク　ムク　シド,,,CartoonStims/cowboy_point_artist_r_no.jpg,audio/tomapikumukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.5736,0,32,32,21,1,ピク　トマ　ピポ　ルピン,,,CartoonStims/doctor_point_burglar_r_no.jpg,audio/pikutomapipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.3564,0,33,33,37,1,ピク　プミ　シド　ドキ,,,CartoonStims/artist_punch_boxer_r_no.jpg,audio/pikupumisidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.2363,0,34,34,14,1,ピク　トマ　ルピン　ムク,,,CartoonStims/burglar_point_cowboy_r_no.jpg,audio/pikutomalupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.3376,0,35,35,10,1,ピク　セル　ドキ　シド,,,CartoonStims/boxer_kick_artist_r_no.jpg,audio/pikuserudokisido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.1989,0,36,36,20,1,ピク　トマ　ピポ　シド,,,CartoonStims/doctor_point_artist_r_no.jpg,audio/pikutomapiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.2317,0,37,37,45,1,ピク　プミ　ピポ　ムク,,,CartoonStims/doctor_punch_cowboy_r_no.jpg,audio/pikupumipipomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.7183,0,38,38,42,1,プミ　ピク　ムク　ルピン,,,CartoonStims/cowboy_punch_burglar_r_no.jpg,audio/pumipikumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.5599,0,39,39,30,1,ピク　パツ　ムク　シド,,,CartoonStims/cowboy_shoot_artist_r_no.jpg,audio/pikupatsumukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.1741,0,40,40,11,1,ピク　セル　ドキ　ルピン,,,CartoonStims/boxer_kick_burglar_r_no.jpg,audio/pikuserudokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.4545,0,41,41,18,1,ピク　トマ　ムク　ドキ,,,CartoonStims/cowboy_point_boxer_r_no.jpg,audio/pikutomamukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.1874,0,42,42,46,1,プミ　ピク　ドキ　ムク,,,CartoonStims/boxer_punch_cowboy_r_no.jpg,audio/pumipikudokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,5.1169,0,43,43,44,1,プミ　ピク　ピポ　ホレト,,,CartoonStims/doctor_punch_chef_r_no.jpg,audio/pumipikupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.5219,0,44,44,15,1,トマ　ピク　ルピン　ピポ,,,CartoonStims/burglar_point_doctor_r_no.jpg,audio/tomapikulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.1707,0,45,45,4,1,セル　ピク　ホレト　ムク,,,CartoonStims/chef_kick_cowboy_r_no.jpg,audio/serupikuhoretomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.8223,0,46,46,25,1,パツ　ピク　シド　ピポ,,,CartoonStims/artist_shoot_doctor_r_no.jpg,audio/patsupikusidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.9642,0,47,47,28,1,ピク　パツ　ホレト　ドキ,,,CartoonStims/chef_shoot_boxer_r_no.jpg,audio/pikupatsuhoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,space,0.4953,right,0,2.8417,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,CartoonStims/doctor_point_boxer_r.jpg,ピク　プミ　ピポ　ドキ,CartoonStims/doctor_punch_boxer_r.jpg,left,CartoonStims/doctor_point_boxer_r.jpg,audio/pikupumipipodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,3.0203,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,CartoonStims/chef_punch_cowboy_r.jpg,ピク　プミ　ホレト　ムク,CartoonStims/chef_kick_cowboy_r.jpg,right,CartoonStims/chef_kick_cowboy_r.jpg,audio/pikupumihoretomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,3.2825,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,CartoonStims/artist_shoot_burglar_r.jpg,プミ　ピク　シド　ルピン,CartoonStims/artist_punch_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/pumipikusidolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,3.6168,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,1,CartoonStims/cowboy_point_chef_r.jpg,トマ　ピク　ムク　ホレト,CartoonStims/cowboy_kick_chef_r.jpg,right,CartoonStims/cowboy_kick_chef_r.jpg,audio/tomapikumukuhoreto.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,1.531,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,11,1,CartoonStims/chef_shoot_burglar_r.jpg,ピク　パツ　ホレト　ルピン,CartoonStims/chef_kick_burglar_r.jpg,right,CartoonStims/chef_kick_burglar_r.jpg,audio/pikupatsuhoretolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,1.9826,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,1,CartoonStims/chef_kick_artist_r.jpg,セル　ピク　ホレト　シド,CartoonStims/chef_point_artist_r.jpg,right,CartoonStims/chef_point_artist_r.jpg,audio/serupikuhoretosido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,2.7931,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,1,CartoonStims/boxer_kick_cowboy_r.jpg,ピク　セル　ドキ　ムク,CartoonStims/boxer_punch_cowboy_r.jpg,right,CartoonStims/boxer_punch_cowboy_r.jpg,audio/pikuserudokimuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,2.4427,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,1,CartoonStims/doctor_punch_cowboy_r.jpg,パツ　ピク　ピポ　ムク,CartoonStims/doctor_shoot_cowboy_r.jpg,left,CartoonStims/doctor_punch_cowboy_r.jpg,audio/patsupikupipomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,0.8945,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,1,CartoonStims/artist_shoot_boxer_r.jpg,ピク　トマ　シド　ドキ,CartoonStims/artist_point_boxer_r.jpg,left,CartoonStims/artist_shoot_boxer_r.jpg,audio/pikutomasidodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,0.8608,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,CartoonStims/boxer_shoot_doctor_r.jpg,ピク　パツ　ドキ　ピポ,CartoonStims/boxer_point_doctor_r.jpg,right,CartoonStims/boxer_point_doctor_r.jpg,audio/pikupatsudokipipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,1.736,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,4,1,CartoonStims/burglar_shoot_doctor_r.jpg,ピク　セル　ルピン　ピポ,CartoonStims/burglar_kick_doctor_r.jpg,left,CartoonStims/burglar_shoot_doctor_r.jpg,audio/pikuserulupinpipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,1.9302,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,1,CartoonStims/burglar_punch_artist_r.jpg,ピク　トマ　ルピン　シド,CartoonStims/burglar_point_artist_r.jpg,left,CartoonStims/burglar_punch_artist_r.jpg,audio/pikutomalupinsido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/chef_punch_boxer_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.6162,ピク　プミ　ホレト　ドキ,right,18.3346,,,,,,0,0,0,20,1,,,,,,,,,,,,,,,,,,,,ピク　プミ　ホレト　ドキ,プミ　ピク　ホレト　ドキ,1
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/doctor_kick_cowboy_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　シド　ムク,right,15.6331,,,,,,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,ピク　セル　ピポ　ムク,セル　ピク　ピポ　ムク,1
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/boxer_kick_cowboy_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ドキ　ムク,right,9.5742,,,,,,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,セル　ドキ　ムク,セル　ドキ　ムク,0
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/doctor_punch_burglar_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　プミ　シド　ルピン,right,9.884,,,,,,0,3,3,22,1,,,,,,,,,,,,,,,,,,,,ピク　プミ　ピポ　ルピン,プミ　ピク　ピポ　ルピン,1
