key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,1,CartoonStims/doctor_punch_boxer_r.jpg,プミ　ピポ　ドキ,CartoonStims/doctor_shoot_boxer_r.jpg,left,CartoonStims/doctor_punch_boxer_r.jpg,audio/pumipipodoki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,left,1,9.095,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,1,CartoonStims/burglar_point_boxer_r.jpg,トマ　ルピン　ドキ,CartoonStims/burglar_kick_boxer_r.jpg,left,CartoonStims/burglar_point_boxer_r.jpg,audio/tomalupindoki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,left,1,13.3272,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,1,CartoonStims/boxer_shoot_doctor_r.jpg,パツ　ドキ　ピポ,CartoonStims/boxer_shoot_artist_r.jpg,left,CartoonStims/boxer_shoot_doctor_r.jpg,audio/patsudokipipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,left,1,7.2717,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,1,CartoonStims/artist_shoot_burglar_r.jpg,パツ　シド　ルピン,CartoonStims/chef_shoot_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/patsusidolupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,right,1,5.009,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,1,CartoonStims/artist_punch_cowboy_r.jpg,セル　シド　ムク,CartoonStims/artist_kick_cowboy_r.jpg,right,CartoonStims/artist_kick_cowboy_r.jpg,audio/serusidomuku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,left,1,37.9099,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,1,CartoonStims/doctor_kick_burglar_r.jpg,セル　ピポ　ルピン,CartoonStims/doctor_kick_chef_r.jpg,left,CartoonStims/doctor_kick_burglar_r.jpg,audio/serupipolupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,right,1,2.3105,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,3,1,CartoonStims/cowboy_punch_doctor_r.jpg,プミ　ムク　ドキ,CartoonStims/cowboy_punch_boxer_r.jpg,right,CartoonStims/cowboy_punch_boxer_r.jpg,audio/pumimukudoki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,left,1,22.4297,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,1,CartoonStims/doctor_point_cowboy_r.jpg,トマ　ピポ　ムク,CartoonStims/boxer_point_cowboy_r.jpg,left,CartoonStims/doctor_point_cowboy_r.jpg,audio/tomapipomuku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,44.9957,ドキ,right,9.1588,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/artist_point_boxer_r.jpg,audio/tomasidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,トマ　シド　ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,発,right,6.1335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/chef_shoot_cowboy_r.jpg,audio/patsuhoretomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,1,パツ　ホレト　ムク,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ムク　ドキ,right,34.0932,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/boxer_kick_cowboy_r.jpg,audio/serudokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,セル　ドキ　ムク,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ああ,right,5.1012,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/chef_point_burglar_r.jpg,audio/tomahoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,1,トマ　ホレト　ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　シド　ホレト,right,22.3508,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/doctor_kick_chef_r.jpg,audio/serupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,1,セル　ピポ　ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.2758,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/cowboy_shoot_doctor_r.jpg,audio/patsumukupipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,1,パツ　ムク　ピポ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.8357,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/artist_punch_burglar_r.jpg,audio/pumisidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,1,プミ　シド　ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.915,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/doctor_punch_boxer_r.jpg,audio/pumipipodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,1,プミ　ピポ　ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　ルピン　ホレト,right,20.486,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/burglar_shoot_chef_r.jpg,audio/patsulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,1,パツ　ルピン　ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　シド　ルピン,right,18.86,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/cowboy_kick_burglar_r.jpg,audio/serumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,1,セル　ムク　ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.0249,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/boxer_punch_artist_r.jpg,audio/pumidokisido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,11,1,プミ　ドキ　シド,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.7471,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,CartoonStims/burglar_point_artist_r.jpg,audio/tomalupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,4,1,トマ　ルピン　シド,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0384,0,1,1,1,1,AffExposure.xlsx,"第二のトライアルの学習では、この言語で書かれた文を見ていただきます。引き続き注意して、 聞こえた音を復唱してください。


スペースキーを押してください。",1,AffFCT.xlsx,ここからクイズが始まります。 スクリーンに表示されるテキストに合う画像を選んでください。,AffTest.xlsx,1,次にここまで学んだことをアウトプットしていただきます。 表示される画像を描写していると思う単語を、テキストボックスにタイプしてください。 答えを提出したあとに正しい正解が少しの間画面に写ります。,1,"これで第二のトライアルが終了しました。 ここで休憩をとっていただいても構いません。

休憩が終わりましたら、 スペースキーを押して続きの学習を行いましょう。",,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,space,0.6843,space,1.609,0,0,0,34,1,ピク　パツ　ドキ　ホレト,,,CartoonStims/boxer_shoot_chef_r_no.jpg,audio/pikupatsudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.1751,0,1,1,37,1,ピク　プミ　シド　ドキ,,,CartoonStims/artist_punch_boxer_r_no.jpg,audio/pikupumisidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.035,0,2,2,13,1,ピク　トマ　シド　ムク,,,CartoonStims/artist_point_cowboy_r_no.jpg,audio/pikutomasidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0327,0,3,3,42,1,プミ　ピク　ムク　ルピン,,,CartoonStims/cowboy_punch_burglar_r_no.jpg,audio/pumipikumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.1333,0,4,4,18,1,ピク　トマ　ムク　ドキ,,,CartoonStims/cowboy_point_boxer_r_no.jpg,audio/pikutomamukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.8723,0,5,5,17,1,ピク　トマ　ホレト　ドキ,,,CartoonStims/chef_point_boxer_r_no.jpg,audio/pikutomahoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.6403,0,6,6,29,1,パツ　ピク　ホレト　シド,,,CartoonStims/chef_shoot_artist_r_no.jpg,audio/patsupikuhoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,4.7034,0,7,7,2,1,ピク　セル　ルピン　ホレト,,,CartoonStims/burglar_kick_chef_r_no.jpg,audio/pikuserulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,1.651,0,8,8,41,1,ピク　プミ　ホレト　ルピン,,,CartoonStims/chef_punch_burglar_r_no.jpg,audio/pikupumihoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0414,0,9,9,47,1,ピク　プミ　ドキ　ピポ,,,CartoonStims/boxer_punch_doctor_r_no.jpg,audio/pikupumidokipipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.1147,0,10,10,31,1,ピク　パツ　ムク　ルピン,,,CartoonStims/cowboy_shoot_burglar_r_no.jpg,audio/pikupatsumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0718,0,11,11,32,1,ピク　パツ　ピポ　ルピン,,,CartoonStims/doctor_shoot_burglar_r_no.jpg,audio/pikupatsupipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.033,0,12,12,14,1,ピク　トマ　ルピン　ムク,,,CartoonStims/burglar_point_cowboy_r_no.jpg,audio/pikutomalupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0583,0,13,13,1,1,ピク　セル　シド　ホレト,,,CartoonStims/artist_kick_chef_r_no.jpg,audio/pikuserusidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0177,0,14,14,30,1,ピク　パツ　ムク　シド,,,CartoonStims/cowboy_shoot_artist_r_no.jpg,audio/pikupatsumukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0114,0,15,15,3,1,ピク　セル　ルピン　ムク,,,CartoonStims/burglar_kick_cowboy_r_no.jpg,audio/pikuserulupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0063,0,16,16,20,1,ピク　トマ　ピポ　シド,,,CartoonStims/doctor_point_artist_r_no.jpg,audio/pikutomapiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0003,0,17,17,5,1,ピク　セル　ホレト　ピポ,,,CartoonStims/chef_kick_doctor_r_no.jpg,audio/pikuseruhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0266,0,18,18,25,1,パツ　ピク　シド　ピポ,,,CartoonStims/artist_shoot_doctor_r_no.jpg,audio/patsupikusidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.1172,0,19,19,40,1,ピク　プミ　ホレト　シド,,,CartoonStims/chef_punch_artist_r_no.jpg,audio/pikupumihoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,0.0575,0,20,20,21,1,ピク　トマ　ピポ　ルピン,,,CartoonStims/doctor_point_burglar_r_no.jpg,audio/pikutomapipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_ywJlRnprYwGbyOl,2022-09-01_19h20.26.149,jpn_C02,2022.1.2,Win32,60.10337781,,,space,37.602,0,21,21,28,1,ピク　パツ　ホレト　ドキ,,,CartoonStims/chef_shoot_boxer_r_no.jpg,audio/pikupatsuhoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
