key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.3538,0,22,22,37,1,プミ　ピク　シド　ドキ,,,CartoonStims/artist_punch_boxer_r_no.jpg,audio/pumipikusidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.904,0,23,23,47,1,プミ　ピク　ドキ　ピポ,,,CartoonStims/boxer_punch_doctor_r_no.jpg,audio/pumipikudokipipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,7.3043,0,24,24,7,1,セル　ピク　ムク　ドキ,,,CartoonStims/cowboy_kick_boxer_r_no.jpg,audio/serupikumukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,4.7413,0,25,25,13,1,ピク　トマ　シド　ムク,,,CartoonStims/artist_point_cowboy_r_no.jpg,audio/pikutomasidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,7.158599999,0,26,26,23,1,ピク　トマ　ドキ　ホレト,,,CartoonStims/boxer_point_chef_r_no.jpg,audio/pikutomadokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.754400001,0,27,27,26,1,パツ　ピク　ルピン　ピポ,,,CartoonStims/burglar_shoot_doctor_r_no.jpg,audio/patsupikulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,7.471400001,0,28,28,24,1,パツ　ピク　シド　ムク,,,CartoonStims/artist_shoot_cowboy_r_no.jpg,audio/patsupikusidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,6.4417,0,29,29,46,1,ピク　プミ　ドキ　ムク,,,CartoonStims/boxer_punch_cowboy_r_no.jpg,audio/pikupumidokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.303700001,0,30,30,12,1,トマ　ピク　シド　ホレト,,,CartoonStims/artist_point_chef_r_no.jpg,audio/tomapikusidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.4208,0,31,31,43,1,プミ　ピク　ムク　ホレト,,,CartoonStims/cowboy_punch_chef_r_no.jpg,audio/pumipikumukuhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,4.363599999,0,32,32,39,1,プミ　ピク　ルピン　シド,,,CartoonStims/burglar_punch_artist_r_no.jpg,audio/pumipikulupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.9033,0,33,33,25,1,ピク　パツ　シド　ピポ,,,CartoonStims/artist_shoot_doctor_r_no.jpg,audio/pikupatsusidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,6.9549,0,34,34,28,1,パツ　ピク　ホレト　ドキ,,,CartoonStims/chef_shoot_boxer_r_no.jpg,audio/patsupikuhoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,6.348400001,0,35,35,0,1,ピク　セル　シド　ルピン,,,CartoonStims/artist_kick_burglar_r_no.jpg,audio/pikuserusidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.7917,0,36,36,16,1,トマ　ピク　ホレト　ピポ,,,CartoonStims/chef_point_doctor_r_no.jpg,audio/tomapikuhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,9.1616,0,37,37,21,1,ピク　トマ　ピポ　ルピン,,,CartoonStims/doctor_point_burglar_r_no.jpg,audio/pikutomapipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,6.4255,0,38,38,10,1,ピク　セル　ドキ　シド,,,CartoonStims/boxer_kick_artist_r_no.jpg,audio/pikuserudokisido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,10.3065,0,39,39,27,1,ピク　パツ　ルピン　ドキ,,,CartoonStims/burglar_shoot_boxer_r_no.jpg,audio/pikupatsulupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,9.906799999,0,40,40,36,1,ピク　プミ　シド　ピポ,,,CartoonStims/artist_punch_doctor_r_no.jpg,audio/pikupumisidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,6.7977,0,41,41,42,1,ピク　プミ　ムク　ルピン,,,CartoonStims/cowboy_punch_burglar_r_no.jpg,audio/pikupumimukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.0622,0,42,42,3,1,セル　ピク　ルピン　ムク,,,CartoonStims/burglar_kick_cowboy_r_no.jpg,audio/serupikulupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.3811,0,43,43,15,1,ピク　トマ　ルピン　ピポ,,,CartoonStims/burglar_point_doctor_r_no.jpg,audio/pikutomalupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,7.0945,0,44,44,17,1,ピク　トマ　ホレト　ドキ,,,CartoonStims/chef_point_boxer_r_no.jpg,audio/pikutomahoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,6.8589,0,45,45,40,1,ピク　プミ　ホレト　シド,,,CartoonStims/chef_punch_artist_r_no.jpg,audio/pikupumihoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,5.9538,0,46,46,41,1,プミ　ピク　ホレト　ルピン,,,CartoonStims/chef_punch_burglar_r_no.jpg,audio/pumipikuhoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,space,4.939900001,0,47,47,5,1,セル　ピク　ホレト　ピポ,,,CartoonStims/chef_kick_doctor_r_no.jpg,audio/serupikuhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,space,0.0431,left,0,4.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,1,CartoonStims/boxer_shoot_doctor_r.jpg,パツ　ピク　ドキ　ピポ,CartoonStims/boxer_point_doctor_r.jpg,right,CartoonStims/boxer_point_doctor_r.jpg,audio/patsupikudokipipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,right,1,17.9351,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,CartoonStims/chef_punch_cowboy_r.jpg,プミ　ピク　ホレト　ムク,CartoonStims/chef_kick_cowboy_r.jpg,right,CartoonStims/chef_kick_cowboy_r.jpg,audio/pumipikuhoretomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,right,1,5.733,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,1,CartoonStims/cowboy_point_chef_r.jpg,ピク　トマ　ムク　ホレト,CartoonStims/cowboy_kick_chef_r.jpg,right,CartoonStims/cowboy_kick_chef_r.jpg,audio/pikutomamukuhoreto.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,left,1,4.656599999,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,CartoonStims/artist_shoot_burglar_r.jpg,ピク　プミ　シド　ルピン,CartoonStims/artist_punch_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/pikupumisidolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,right,1,3.053299999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,11,1,CartoonStims/chef_shoot_burglar_r.jpg,パツ　ピク　ホレト　ルピン,CartoonStims/chef_kick_burglar_r.jpg,right,CartoonStims/chef_kick_burglar_r.jpg,audio/patsupikuhoretolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,right,1,2.3188,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,1,CartoonStims/chef_kick_artist_r.jpg,ピク　セル　ホレト　シド,CartoonStims/chef_point_artist_r.jpg,right,CartoonStims/chef_point_artist_r.jpg,audio/pikuseruhoretosido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,left,1,8.1925,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,1,CartoonStims/doctor_point_boxer_r.jpg,ピク　プミ　ピポ　ドキ,CartoonStims/doctor_punch_boxer_r.jpg,left,CartoonStims/doctor_point_boxer_r.jpg,audio/pikupumipipodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,right,0,5.7998,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,1,CartoonStims/burglar_shoot_doctor_r.jpg,セル　ピク　ルピン　ピポ,CartoonStims/burglar_kick_doctor_r.jpg,left,CartoonStims/burglar_shoot_doctor_r.jpg,audio/serupikulupinpipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,left,1,3.9762,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,10,1,CartoonStims/doctor_punch_cowboy_r.jpg,ピク　パツ　ピポ　ムク,CartoonStims/doctor_shoot_cowboy_r.jpg,left,CartoonStims/doctor_punch_cowboy_r.jpg,audio/pikupatsupipomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,right,1,2.7925,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,1,CartoonStims/boxer_kick_cowboy_r.jpg,ピク　セル　ドキ　ムク,CartoonStims/boxer_punch_cowboy_r.jpg,right,CartoonStims/boxer_punch_cowboy_r.jpg,audio/pikuserudokimuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,left,1,6.240900001,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,8,1,CartoonStims/burglar_punch_artist_r.jpg,トマ　ピク　ルピン　シド,CartoonStims/burglar_point_artist_r.jpg,left,CartoonStims/burglar_punch_artist_r.jpg,audio/tomapikulupinsido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,left,1,5.2383,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,6,1,CartoonStims/artist_shoot_boxer_r.jpg,トマ　ピク　シド　ドキ,CartoonStims/artist_point_boxer_r.jpg,left,CartoonStims/artist_shoot_boxer_r.jpg,audio/tomapikusidodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/doctor_point_boxer_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.177,トマ　ピク　ピポ　ドキ,right,19.3288,,,,,,0,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,ピク　トマ　ピポ　ドキ,トマ　ピク　ピポ　ドキ,1
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/doctor_kick_cowboy_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　ピポ　シド,right,36.236,,,,,,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　ピポ　ムク,セル　ピク　ピポ　ムク,1
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/boxer_punch_chef_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　　ドキ　ホレト,right,59.704,,,,,,0,2,2,23,1,,,,,,,,,,,,,,,,,,,,,,,,,ピク　プミ　ドキ　ホレト,プミ　ピク　ドキ　ホレト,1
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/burglar_point_artist_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ルピン　シド,right,17.4137,,,,,,0,3,3,28,1,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ルピン　シド,トマ　ルピン　シド,0
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/boxer_point_artist_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　トマ　ドキ　シド,right,16.7398,,,,,,0,4,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,ピク　トマ　ドキ　シド,トマ　ピク　ドキ　シド,1
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/burglar_kick_artist_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　ルピン　シド,right,17.4568,,,,,,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　ルピン　シド,セル　ピク　ルピン　シド,1
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/doctor_punch_burglar_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　　　ピポ　ルピン,right,19.5172,,,,,,0,6,6,22,1,,,,,,,,,,,,,,,,,,,,,,,,,ピク　プミ　ピポ　ルピン,プミ　ピク　ピポ　ルピン,1
,,,,,,,,,R_5BWLoNagODpTBTz,2022-07-02_18h07.01.454,jpn_C01,2022.1.2,Win32,59.63384817,,,,,,,,,,,,,CartoonStims/chef_point_burglar_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ホレト　ルピン,right,12.9648,,,,,,0,7,7,29,1,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ホレト　ルピン,トマ　ホレト　ルピン,0
